,clean,snatch,deadlift,back_squat,front_squat,overhead_squat,push_press,push_jerk,split_jerk,thruster,pull_up,toes_to_bar,bar_muscle_up,ring_muscle_up,handstand_push_up,pistol_squat,kipping_pull_up,ring_dip,wall_walk,wall_ball,box_jump_over,lunges,kettlebell_swing,burpee,double_under,box_jump
0,0.04115242511034012,-0.02598068304359913,0.017581626772880554,0.05044717341661453,0.01075651403516531,0.030003797262907028,0.02469353936612606,-0.010103518143296242,0.024756189435720444,0.003977171145379543,-0.01544451154768467,-0.002696952549740672,-0.030594944953918457,-0.014829518273472786,0.019689124077558517,-0.03475575894117355,-0.033922407776117325,0.02342982590198517,0.017060166224837303,-0.017232807353138924,0.003865781705826521,-0.012434495612978935,-0.02374592237174511,-0.023223940283060074,-0.011524666100740433,-0.008923771791160107
1,0.009786724112927914,0.00675258319824934,-0.0055859945714473724,-0.009510627016425133,-0.033907171338796616,0.0075489552691578865,-0.00410498259589076,0.006768504157662392,0.000606679474003613,0.00933853816241026,-0.0334610678255558,0.013086648657917976,0.05133284255862236,0.05641406029462814,-0.008036274462938309,-0.007535153534263372,0.011655748821794987,0.05956226587295532,-0.005939284339547157,0.03927310183644295,0.02148178033530712,-0.022640587761998177,0.017122529447078705,0.009909371845424175,0.010398516431450844,0.026228616014122963
2,-0.019326012581586838,-0.045975033193826675,0.02635660208761692,0.04915837571024895,0.006833272986114025,0.03929297253489494,0.009222469292581081,-0.0308554507791996,-0.0019331221701577306,0.005501700099557638,-0.02472836524248123,0.017436472699046135,-0.017333166673779488,-0.0008390698349103332,0.02644747495651245,0.03718363121151924,-0.03573346138000488,0.005801194813102484,0.022315088659524918,0.05214090272784233,0.01915879175066948,0.06266272813081741,0.02387995272874832,0.016805509105324745,0.004936082288622856,0.035292260348796844
3,0.0020755277946591377,-0.034098148345947266,-0.005702149122953415,-0.0018914813408628106,0.03805426135659218,-0.0023718001320958138,-0.005936169531196356,0.0023141587153077126,-0.023827068507671356,-0.006117252632975578,0.008359143510460854,0.02052224427461624,0.0022395618725568056,0.029135361313819885,0.012334746308624744,0.003937090281397104,0.015057277865707874,0.03250669315457344,0.013455045409500599,0.01702950708568096,0.0002780913782771677,-0.022328611463308334,0.00010951144940918311,0.022868722677230835,-0.02063790336251259,0.0011917011579498649
4,-0.003473863936960697,0.003187722060829401,0.005828863941133022,-0.01237014401704073,0.0135840754956007,-0.028731634840369225,0.05540424585342407,0.002146751619875431,-0.06234892085194588,0.03156221657991409,0.021519435569643974,-0.02974238246679306,0.02652355469763279,0.018150093033909798,0.027558714151382446,-0.017509115859866142,0.04253651946783066,0.03045627288520336,-0.02761889435350895,-0.018811386078596115,0.01576816663146019,-0.004011127632111311,-0.019133003428578377,-0.03263110667467117,0.020221717655658722,0.02524392493069172
5,0.007494690362364054,0.03759416937828064,0.028616342693567276,0.02327888458967209,0.008724204264581203,-0.004554576240479946,0.022159384563565254,0.025104518979787827,0.023765942081809044,0.026663312688469887,0.022450270131230354,0.0004732446977868676,0.07771354168653488,0.06617344915866852,0.013052000664174557,0.009148267097771168,0.05841805785894394,0.07656577229499817,0.002379991114139557,-0.011319120414555073,0.024191932752728462,-0.0006472818204201758,0.001863876124843955,0.026947610080242157,0.06693241745233536,0.03211439028382301
6,-0.03307821601629257,-0.024783415719866753,-0.03567011281847954,-0.026949653401970863,-0.009690288454294205,-0.02226281724870205,-0.010761477053165436,-0.02568223886191845,-0.045380234718322754,-0.006602040491998196,-0.035763658583164215,-0.020943595096468925,0.0002754809975158423,0.014746206812560558,-0.020669035613536835,-0.04807624593377113,-0.005087780766189098,0.005957476794719696,0.0011128520127385855,0.0025636940263211727,-0.00940341129899025,-0.07576574385166168,-0.03243563324213028,-0.0014002040261402726,0.02597486972808838,-0.019134357571601868
7,0.03099454939365387,-0.01876116544008255,0.0071963234804570675,0.01015502493828535,0.012394143268465996,0.01375374011695385,0.016095928847789764,0.024474279955029488,0.003085354808717966,0.046565115451812744,0.011047541163861752,0.018465062603354454,0.018999818712472916,0.03411027416586876,0.003194810589775443,0.042083121836185455,0.028791094198822975,0.03695761039853096,0.005261032842099667,-0.005865851882845163,0.012975886464118958,0.025180969387292862,0.03214523196220398,0.04514949768781662,0.06482701003551483,0.035157982259988785
8,0.06251001358032227,0.01099090650677681,0.04388543218374252,0.02644333988428116,0.045335233211517334,0.06111173331737518,0.044827915728092194,0.0471891425549984,0.04078352823853493,0.07501448690891266,0.06221897155046463,0.037475403398275375,0.0805230364203453,0.08354993164539337,0.08590883016586304,0.05625664442777634,0.04228111356496811,0.042358722537755966,0.05465119332075119,0.060512151569128036,0.04941630735993385,0.04300820454955101,0.0507979542016983,0.08147977292537689,0.06727515906095505,0.05966338887810707
9,0.012176429852843285,-0.0483216755092144,0.026441076770424843,-0.003639123635366559,-0.004326757974922657,-0.033652257174253464,-0.03258528932929039,-0.034610625356435776,-0.005296601913869381,-0.009281128644943237,-0.03500429540872574,-0.028255263343453407,-0.03030923381447792,-0.024267567321658134,-0.04578302428126335,-0.0073273624293506145,0.000187744342838414,-0.009714500978589058,0.03673557564616203,0.02968204766511917,0.0004183286218903959,0.040088992565870285,0.00900803692638874,0.010197221301496029,0.010882026515901089,0.01111694984138012
10,0.02721790224313736,0.048824526369571686,0.04268164187669754,0.026949653401970863,0.0351560115814209,0.06029563024640083,0.017114220187067986,0.06743557006120682,0.05027034506201744,0.04291645064949989,0.02231554314494133,0.010620509274303913,-0.00799397099763155,0.0025305990129709244,-0.010011248290538788,0.008448339998722076,0.0026309601962566376,0.0034600875806063414,-0.0009249580325558782,0.0035996357910335064,0.03613537922501564,-0.014540337957441807,0.041438084095716476,0.025992196053266525,0.009156080894172192,0.026474788784980774
11,0.007670499850064516,0.02456790767610073,0.015353565104305744,-0.00403611920773983,0.009596035815775394,-0.0011363937519490719,0.04644792154431343,0.02046963758766651,0.0005421147216111422,0.010882203467190266,0.0193270742893219,-0.018427884206175804,-0.0021041464060544968,-0.013020459562540054,0.010284006595611572,0.0020874780602753162,0.009397737681865692,-0.015253141522407532,0.003763990942388773,0.014506173320114613,0.02853287197649479,-0.01542055793106556,-0.011593728326261044,0.022991212084889412,-0.009015312418341637,0.029496002942323685
12,-0.03833947703242302,-0.009578132070600986,-0.00630932254716754,-0.013060570694506168,0.01902713067829609,-0.01813429407775402,-0.02015751786530018,-0.016990192234516144,-0.014462504535913467,-0.0028289901092648506,-0.020368138328194618,-0.011531369760632515,-0.04685669392347336,-0.055985596030950546,0.001136493869125843,0.014075097627937794,-0.026399575173854828,-0.040758393704891205,0.017060166224837303,-0.02599869854748249,-0.02089516632258892,0.018384335562586784,-0.020529164001345634,-0.01678101159632206,-0.021311145275831223,-0.018149664625525475
13,0.013218263164162636,0.009961256757378578,-0.02390678972005844,0.029274089261889458,0.018838627263903618,0.0067088487558066845,-0.05054422467947006,-0.04096553474664688,0.002526048105210066,-0.027377735823392868,-0.025206031277775764,-0.016259169206023216,0.020714087411761284,0.004323292523622513,-0.04061071574687958,0.005170165095478296,0.023961620405316353,-0.03570735454559326,-0.015422586351633072,0.01250903308391571,0.012823367491364479,-0.011008317582309246,0.0271413866430521,-0.030965253710746765,-0.0029270693194121122,0.02010785974562168
14,0.0437309630215168,0.018198451027274132,-0.005849982611835003,0.0063749393448233604,-0.012034807354211807,-0.005988757591694593,-0.03719073906540871,-0.01482374593615532,0.0019254813669249415,-0.04036493971943855,0.008940914645791054,0.05784893408417702,0.02942829020321369,0.03925180807709694,0.043964631855487823,0.04230184853076935,0.01444198377430439,0.03103139065206051,-0.009501633234322071,-0.01701754704117775,-0.0231946911662817,-0.028144747018814087,0.0035685899201780558,-0.00591316306963563,0.028667835518717766,-0.01950361765921116
15,0.041178472340106964,0.02578911930322647,0.007106567732989788,-0.000589379807934165,0.031692247837781906,0.030075805261731148,-0.021580809727311134,0.004218005575239658,0.03117446042597294,-0.003779428778216243,0.030644066631793976,0.006952282041311264,0.043880533427000046,0.044226717203855515,0.029882211238145828,0.030621813610196114,0.02830350212752819,0.06446328014135361,0.05318470299243927,0.06974443793296814,0.041954584419727325,0.0024721359368413687,0.07152816653251648,0.0246080681681633,-0.012167304754257202,0.03471039608120918
16,0.024548204615712166,-0.009057320654392242,0.04950310289859772,0.025914013385772705,0.019946089014410973,0.0213266983628273,0.00943654216825962,0.0074578276835381985,0.012268067337572575,0.034930214285850525,0.021054018288850784,-0.0013089746935293078,-0.03116636723279953,-0.03311052918434143,-0.013829867355525494,-0.010591866448521614,-0.004873008467257023,-0.013652811758220196,0.010124891065061092,0.010685297660529613,0.014289900660514832,-0.006635074038058519,-0.03404401242733002,0.03701621666550636,0.012289712205529213,0.007569820154458284
17,-0.06115563213825226,-0.03567854315042496,-0.051952917128801346,-0.07364550977945328,-0.05136736482381821,-0.03792480006814003,-0.01924337074160576,-0.038602136075496674,-0.027042316272854805,-0.08777204900979996,-0.015591486357152462,-0.04424179345369339,-0.05342806130647659,-0.039537448436021805,-0.016112957149744034,-0.01036767102777958,-0.05479595065116882,-0.04115847870707512,-0.017658984288573265,-0.021298842504620552,-0.04627205803990364,-0.06823374330997467,-0.011158125475049019,-0.05017155036330223,-0.032070763409137726,-0.055008478462696075
18,-0.060478441417217255,-0.04872874543070793,-0.019081080332398415,-0.007048105355352163,-0.00863584317266941,-0.011149411089718342,-0.015320640057325363,-0.026968976482748985,-0.04110138863325119,-0.010327249765396118,-0.005104282405227423,0.003739485051482916,0.01189869549125433,-0.01974491961300373,-0.007889793254435062,-0.023513177409768105,-0.017959605902433395,-0.030331246554851532,-0.019858717918395996,-0.0056745088659226894,-0.004924618639051914,0.026206035166978836,-0.036948028951883316,-0.0074779619462788105,-0.015141807496547699,-0.015788642689585686
19,-0.00472080847248435,-0.01459467876702547,-4.908534174319357e-05,-0.026949653401970863,-0.007098357193171978,-0.00921716634184122,-0.04445762559771538,-0.03954749554395676,-0.009835236705839634,-0.01607453264296055,-0.0002952874929178506,0.015503217466175556,-0.008529679849743843,0.020827975124120712,0.02113373391330242,0.0029254767578095198,0.02051365375518799,0.04820992797613144,0.030600758269429207,-0.00729494309052825,-0.012975886464118958,0.04581599310040474,-0.008879589848220348,-0.014919177629053593,0.04565799608826637,-0.023878782987594604
20,0.05240422859787941,0.03196701407432556,0.02684234082698822,0.0282384492456913,0.0494823232293129,0.06524025648832321,0.011623552069067955,-0.0015148712554946542,-0.0010452612768858671,0.045672085136175156,-0.01497909426689148,0.012243947945535183,0.020202187821269035,0.041989199817180634,0.016133161261677742,0.03278721123933792,-0.02693360298871994,0.028880948200821877,0.031920596957206726,0.05415000393986702,0.012588721700012684,0.04617253690958023,0.0032446803525090218,0.03985796496272087,-0.017247216776013374,-0.0017469892045482993
21,0.01510658673942089,0.0024558929726481438,-0.025532957166433334,-0.02904394641518593,-0.0008526864694431424,-0.009109152480959892,-0.00745781883597374,0.016583163291215897,-0.011277819983661175,-0.019889045506715775,2.485448021616321e-05,-0.019716721028089523,-0.010749896988272667,-0.006813723128288984,-0.006606817711144686,-0.032415375113487244,-0.04404572769999504,0.03725767508149147,-0.0010196687653660774,0.025233328342437744,0.01084648072719574,-0.0006695658667013049,-0.037618186324834824,-0.037163205444812775,-0.040810659527778625,-0.004075841978192329
22,0.02120131440460682,0.010164792649447918,0.003146741772070527,0.002935751574113965,-0.0027907441835850477,-0.013165665790438652,0.022055242210626602,0.01148216612637043,0.024964019656181335,0.01021881029009819,-0.009963608346879482,-0.014301128685474396,-0.01403557974845171,0.016341034322977066,-0.026083797216415405,-0.03318092226982117,-0.023090921342372894,0.005804320331662893,-0.05377129837870598,-0.03822071850299835,-0.019968317821621895,-0.01341499388217926,-0.012543118558824062,-0.03216564655303955,0.015839530155062675,-0.023050745949149132
23,0.02381892129778862,0.028327325358986855,0.009619737043976784,0.036201369017362595,0.011062833480536938,0.04935024306178093,0.029298987239599228,0.04884352162480354,0.03102775663137436,0.0130318533629179,0.04338181018829346,-0.003485435387119651,0.028333062306046486,0.00373118300922215,0.020749852061271667,0.010159879922866821,0.04796967655420303,-0.0072514936327934265,0.0008439955417998135,-0.015725983306765556,0.020942095667123795,-0.0009770160540938377,0.03721609339118004,0.023358678445219994,-0.0023548142053186893,0.02589292638003826
24,0.02262081205844879,0.008961539715528488,-0.016240565106272697,-0.010034200735390186,-0.021136021241545677,-0.03252411633729935,-0.02218252792954445,0.004283655434846878,0.03638242930173874,-0.00043455458944663405,0.011090409010648727,0.044440075755119324,0.013059399090707302,0.014008301310241222,0.018891053274273872,-0.013211125507950783,0.02816419117152691,0.05111052840948105,-0.003105598036199808,0.005758221261203289,-0.005411508027464151,0.009509715251624584,-0.025577686727046967,0.044855523854494095,0.07809597998857498,0.008151683956384659
25,-0.01689072698354721,-0.025621503591537476,-0.004609237425029278,-0.008221830241382122,0.0007562253740616143,-0.016406076028943062,-0.004466591402888298,0.001134922495111823,-0.01978050172328949,0.004876579623669386,0.004749095533043146,-0.026222867891192436,0.004434481263160706,0.016102999448776245,0.016112957149744034,0.0033601971808820963,-0.0007252192008309066,-0.008770556189119816,-0.0004040485364384949,0.01628805324435234,0.009074907749891281,0.009671274572610855,0.04353791102766991,-0.0019307350739836693,-0.04529077187180519,0.0025316656101495028
26,0.024040309712290764,0.025597557425498962,0.02677898295223713,0.016892438754439354,0.02836986444890499,0.031852029263973236,0.029970133677124977,0.022767383605241776,0.027189020067453384,0.009944522753357887,0.05095096677541733,0.02778434194624424,-0.02566642127931118,-0.022208573296666145,0.001591091393493116,-0.005219378508627415,-0.02614417113363743,0.007751596625894308,0.008108467794954777,0.015869490802288055,-0.010688094422221184,-0.006863485090434551,-0.018842600286006927,-0.0037941010668873787,0.053859297186136246,-0.013058359734714031
27,-0.0019713444635272026,8.295512998302002e-06,-0.033558204770088196,-0.07479622215032578,-0.0305847879499197,-0.03454037010669708,0.014776780270040035,-0.012394700199365616,-0.022323358803987503,-0.01116286963224411,0.01773485541343689,0.03586435690522194,0.00021707381529267877,0.03244403377175331,-0.008970724418759346,-0.06649307906627655,0.02906971611082554,0.00536360451951623,-0.022706152871251106,-0.0017773949075490236,-0.016753677278757095,-0.06150395795702934,-0.051066018640995026,-0.0019154238980263472,0.04117788001894951,-0.01969384215772152
28,0.023623576387763023,-0.0022673234343528748,-0.014888945035636425,-0.006967555265873671,-0.0025889857206493616,0.008011013269424438,-0.004310376476496458,0.017082102596759796,0.018227890133857727,-0.02686743438243866,-0.039756450802087784,-0.04800916463136673,-0.053189966827631,-0.017531204968690872,-0.006278497166931629,-0.021271223202347755,-0.049873605370521545,0.013202719390392303,-0.03842203691601753,-0.022733911871910095,0.0029579976107925177,-0.029726913198828697,-0.04659830033779144,-0.025404248386621475,-0.027737539261579514,-0.005435388535261154
29,0.014038707129657269,0.006135990843176842,0.01788785308599472,0.0033025406301021576,0.019180290400981903,0.01967048831284046,0.03094213828444481,0.0015042031882330775,-0.009804673492908478,0.0031415505800396204,0.028072023764252663,0.031378213316202164,0.01871410571038723,0.017495499923825264,0.0314379446208477,0.045670248568058014,0.011887934990227222,0.0033381874673068523,0.0541134811937809,0.048074871301651,0.024708153679966927,0.009938683360815048,0.01656406559050083,-0.003524624975398183,0.006836458574980497,0.035448916256427765
30,-0.03352099657058716,-0.00788399949669838,-0.008796093054115772,-0.023083264008164406,-0.03265833109617233,-0.007440941408276558,-0.010044044815003872,0.013747087679803371,0.019413743168115616,0.0017653281101956964,-0.02095603570342064,-0.00852615013718605,0.0068570771254599094,0.005153436213731766,0.02432601898908615,0.030578067526221275,-0.0032738258596509695,0.018578825518488884,0.031040703877806664,0.025687767192721367,0.015873756259679794,0.03748175874352455,-0.011448527686297894,-0.001188910217024386,0.004535197746008635,0.02230103686451912
31,-0.025876542553305626,-0.014810186810791492,-0.016641829162836075,-0.008785679005086422,-0.010644590482115746,-0.013681731186807156,-0.012381483800709248,-0.012040190398693085,-0.018655775114893913,-0.019072560593485832,-0.024667127057909966,-0.01910948008298874,-0.01473795436322689,-0.015769753605127335,-0.0115366755053401,-0.014610979706048965,-0.01624142751097679,-0.020804284140467644,-0.00023811367282178253,-0.001648836536332965,-0.003578341333195567,-0.0008071002084761858,-0.01096266321837902,-0.01509066205471754,-0.0010993722826242447,0.001267231535166502
32,-0.03505770117044449,-0.0029467721469700336,-0.01884877122938633,-0.014521973207592964,-0.02884112484753132,-0.040805164724588394,0.015957070514559746,-0.011711941100656986,0.0034811480436474085,0.00651592668145895,-0.04774203523993492,-0.0344020240008831,-0.025856895372271538,0.0049154022708535194,0.006096658296883106,-0.020779088139533997,-0.04815542697906494,-0.008139176294207573,0.0017139601986855268,-0.017005588859319687,-0.002154337475076318,-0.0128021826967597,-0.037908587604761124,-0.019108306616544724,0.004320984706282616,-0.012185564264655113
33,-0.03800088167190552,-0.02090427279472351,0.02032710611820221,0.0027919127605855465,-0.010626917704939842,-0.0054846941493451595,0.000812173297163099,-0.02334510162472725,0.0006395349046215415,0.0032723157200962305,0.007593653630465269,-0.028180908411741257,0.0016651626210659742,-0.050034746527671814,-0.03424634784460068,-0.016732633113861084,-0.016810283064842224,-0.0510605163872242,-0.021630726754665375,-0.036809563636779785,-0.0223147701472044,0.010401076637208462,-0.06429046392440796,-0.008274141699075699,-0.027762020006775856,-0.0035471294540911913
34,0.04776807129383087,0.04846534878015518,0.025554075837135315,0.04605145752429962,0.039892178028821945,0.040709152817726135,0.0343441516160965,0.04403794929385185,0.04684726893901825,0.045289359986782074,0.016044655814766884,0.06265728920698166,0.030833037570118904,-0.0005441308603622019,0.02400274947285652,0.023228833451867104,0.013281052932143211,0.03353190794587135,0.015581456013023853,0.018715715035796165,0.04653016850352287,0.007643426768481731,-0.007321473211050034,0.05355225130915642,0.058070115745067596,0.05120398849248886
35,-0.02979644015431404,-0.01133811380714178,0.016198327764868736,0.015120343305170536,0.02236129716038704,0.01448583323508501,-0.01707950420677662,-0.007057363633066416,0.006815592758357525,-0.006940115708857775,0.03314262628555298,-0.0044303759932518005,0.04033294692635536,0.04248907044529915,0.039701517671346664,0.027559632435441017,0.040307529270648956,0.03190657123923302,0.012306295335292816,0.007809176575392485,-0.02122366987168789,0.03821713477373123,0.07474492490291595,-0.007367721758782864,-0.011573628522455692,-0.03177870064973831
